pre,post,weight
1048854479,5813056313,1
1048854479,487489064,1
1048854479,662409582,2
1048854479,5812982118,1
1048854479,1294465669,3
1048854479,5813077583,2
1048854479,706819341,1
1048854479,5813021848,3
1048854479,1313496027,2
1048854479,5812983451,2
1048854479,5813077579,1
1048854479,675451588,1
1048854479,5813021748,3
1048854479,5813047676,1
1048854479,5812979156,1
1048854479,1172372655,1
1048854479,5812981332,1
1048854479,487493197,3
1048854479,422725634,1
1048854479,549230949,3
1048854479,880409455,1
1048854479,632808044,1
1048854479,517871837,1
1048854479,798585556,1
1048854479,5813021736,2
1048854479,5812979271,3
1048854479,549222167,3
1048854479,5813032896,3
1048854479,5812981616,1
1048854479,5813020046,5
1048854479,1233501275,2
1048854479,5813021809,1
1048854479,579587796,1
1048854479,1200687913,3
1048854479,5813056390,1
1048854479,1110298200,2
1048854479,5813059951,1
1048854479,1016839809,1
1048854479,830586919,3
1048854479,5813058163,1
1048854479,5812981582,2
1048854479,477572961,1
1048854479,1231718414,3
1048854479,5812982091,2
1048854479,5813077582,1
1048854479,737167616,1
1048854479,1111947403,1
1048854479,1170326295,1
1048854479,548885407,3
1048854479,579916831,4
1048854479,800622401,2
1048854479,5813040941,1
1048854479,799219511,1
1048854479,737150041,1
1048854479,5813019976,7
1048854479,675763039,2
1048854479,5813067858,2
1048854479,5813022341,1
1048854479,518528152,3
1048854479,424789697,4
1048854479,1169661785,1
1048854479,422682603,2
1048854479,5813021779,3
1048854479,518187118,3
1048854479,1170348225,1
1048854479,517514142,4
1048854479,674738872,2
1048854479,1111615136,9
1048854479,5813098776,4
1048854479,5812983544,2
1048854479,1080566792,4
1048854479,737149820,5
1048854479,5813063527,1
1048854479,1200351200,4
1048854479,5813085240,5
1048854479,923869685,1
1048854479,754525744,3
1048854479,799906141,2
1048854479,5813090947,3
1048854479,517207902,1
1048854479,5812981341,1
1048854479,5813050765,5
1048854479,5812982925,9
1048854479,612371421,14
1048854479,1047525093,1
1048854479,1048172314,6
1048854479,5813020052,1
1048854479,1169989698,9
1048854479,5813021799,4
1048854479,5813020057,3
1048854479,457175171,6
1048854479,1017819398,1
1048854479,517847127,6
1048854479,5812981275,3
1048854479,5812981327,4
1048854479,768184604,6
1048854479,5812981279,12
1048854479,674393414,6
1048854479,5813058215,2
1048854479,5812983569,5
1048854479,5813035267,2
1048854479,1048215779,13
1048854479,518191547,4
1048854479,5812981543,8
1048854479,704466265,9
1048854479,517850316,1
1048854479,5812981264,12
1048854479,5812981581,5
1048854479,1170413425,2
1048854479,5813032900,5
1048854479,1231735257,6
1048854479,861665641,11
1048854479,642732835,1
1048854479,5813022424,7
1048854479,894020730,12
1048854479,549908737,7
1048854479,5813056300,7
1048854479,549226277,3
1048854479,859765252,2
1048854479,768525647,1
1048854479,5812983869,1
1048854479,5813063280,3
1048854479,673702721,1
1048854479,486815976,3
1048854479,955591114,2
1048854479,5813021781,5
1048854479,5812983899,14
1048854479,613079053,20
1048854479,5812981586,1
1048854479,5813105172,46
1048854479,5813056299,4
1048854479,612738462,47
1048854479,5813019513,8
1048854479,487925037,2
1048854479,5812983871,8
1048854479,5812981322,9
1048854479,1016835041,22
1048854479,986793149,11
1048854479,5813032868,5
1048854479,1139667240,32
1048854479,425790257,61
1048854479,602808843,2
1048854479,817294806,5
1048854479,673366098,22
1048854479,5813033208,7
1048854479,5812981373,2
1048854479,5813021174,2
1050249677,600702483,1
1050249677,693785371,1
1050249677,5813022207,1
1050249677,1141631240,1
1050249677,5813062617,1
1050249677,5812979156,1
1050249677,5813069977,1
1050249677,5813033086,1
1050249677,1141337629,1
1050249677,5812983310,1
1050249677,692818786,1
1050249677,1173745330,1
1050249677,1019347828,1
1050249677,5813060812,1
1050249677,1141636055,1
1050249677,692119287,1
1050249677,1172385513,1
1050249677,5813084692,1
1050249677,724867606,1
1050249677,602459169,1
1050249677,5813087798,1
1050249677,1142019868,1
1050249677,5812982273,1
1050249677,631400598,1
1050249677,5812982420,1
1050249677,5813021659,1
1050249677,693841887,1
1050249677,5813032541,1
1050249677,633144545,1
1050249677,755544921,1
1050249677,5813060663,1
1050249677,5812982436,2
1050249677,5813021363,1
1050249677,5812981227,1
1050249677,1173408617,1
1050249677,570742510,2
1050249677,1173745411,1
1050249677,1100675497,1
1050249677,1141010036,1
1050249677,1142365351,1
1050249677,754188911,1
1050249677,5812981932,2
1050249677,602459213,1
1050249677,5813095523,1
1050249677,5813021469,1
1050249677,664184060,1
1050249677,693099102,2
1050249677,631422224,2
1050249677,5812981160,2
1050249677,693500431,1
1050249677,632397798,1
1050249677,1171704378,1
1050249677,540389734,2
1050249677,5813062862,2
1050249677,5812982017,1
1050249677,1236816635,1
1050249677,1141977014,1
1050249677,1004527700,1
1050249677,5812981986,1
1050249677,5813021294,1
1050249677,602118253,1
1050249677,1141346308,2
1050249677,446883390,1
1050249677,1141691881,2
1050249677,5812982442,1
1050249677,1141337605,1
1050249677,5812983147,1
1050249677,508599276,1
1050249677,632069757,2
1050249677,1141342258,2
1050249677,5812981616,1
1050249677,477900945,1
1050249677,1101353948,1
1050249677,1035562328,2
1050249677,5813022267,1
1050249677,5812982877,1
1050249677,5813101387,1
1050249677,1141009899,1
1050249677,569650323,1
1050249677,5813058048,1
1050249677,632397510,1
1050249677,798356481,1
1050249677,632091116,1
1050249677,1234800242,1
1050249677,5813080766,1
1050249677,540389646,1
1050249677,1140950118,2
1050249677,816276055,2
1050249677,880383629,1
1050249677,5813069792,1
1050249677,911759695,1
1050249677,5812982876,1
1050249677,662763626,1
1050249677,662461539,1
1050249677,385132611,1
1050249677,509700197,1
1050249677,5812979133,1
1050249677,5813040171,1
1050249677,1142356511,1
1050249677,5812983657,1
1050249677,792368888,2
1050249677,1172730733,1
1050249677,785914742,3
1050249677,354775482,1
1050249677,754547386,2
1050249677,664141134,2
1050249677,1110985490,2
1050249677,5812983827,1
1050249677,508935964,1
1050249677,1174008477,3
1050249677,540730657,2
1050249677,5813035612,1
1050249677,1003478461,2
1050249677,5813056311,2
1050249677,477900959,1
1050249677,632397786,1
1050249677,477909679,1
1050249677,5813057956,1
1050249677,5813102642,1
1050249677,416189410,1
1050249677,5812979175,2
1050249677,632734572,2
1050249677,5813019779,1
1050249677,415835178,1
1050249677,5813021296,1
1050249677,5812982875,3
1050249677,571424650,2
1050249677,425276848,2
1050249677,631400693,5
1050249677,1172372291,1
1050249677,1141674495,1
1050249677,5813077572,1
1050249677,692810011,2
1050249677,5812982577,2
1050249677,5813062637,1
1050249677,5812983322,1
1050249677,1141290835,1
1050249677,633149202,2
1050249677,415908516,3
1050249677,5813083990,2
1050249677,723848801,1
1050249677,693133603,3
1050249677,5812983192,1
1050249677,5812979069,2
1050249677,5812981703,1
1050249677,692093440,6
1050249677,508599194,1
1050249677,5812979128,1
1050249677,5812982220,1
1050249677,5812982216,1
1050249677,753839564,1
1050249677,664187932,3
1050249677,632397780,1
1050249677,784541854,1
1050249677,1141290695,2
1050249677,735134301,1
1050249677,5813057210,1
1050249677,601047827,1
1050249677,5813104096,2
1050249677,5813067817,1
1050249677,571424636,2
1050249677,663091787,1
1050249677,724885340,2
1050249677,5813041206,1
1050249677,539949536,1
1050249677,1068954391,1
1050249677,664188129,1
1050249677,539983731,3
1050249677,1141337663,2
1050249677,570742527,1
1050249677,446848967,1
1050249677,446533552,1
1050249677,1142019737,1
1050249677,1173732234,2
1050249677,664188211,1
1050249677,5812982547,1
1050249677,662806818,2
1050249677,5813067765,2
1050249677,988852391,1
1050249677,5812981154,2
1050249677,5813068969,2
1050249677,1204775735,1
1050249677,508616471,1
1050249677,5813081174,1
1050249677,1069295830,1
1050249677,1172372382,2
1050249677,571778381,1
1050249677,1141682748,1
1050249677,725200110,3
1050249677,5812982874,1
1050249677,5812982562,1
1050249677,5813069096,1
1050249677,632069728,1
1050249677,662081902,1
1050249677,632397750,3
1050249677,5812982205,3
1050249677,754202022,1
1050249677,1068276312,1
1050249677,1141972158,1
1050249677,1173054679,1
1050249677,630381893,1
1050249677,1172704683,2
1050249677,5813021844,1
1050249677,571424323,2
1050249677,5813057468,3
1050249677,570643102,1
1050249677,1036559440,1
1050249677,5812987762,2
1050249677,508939914,1
1050249677,5812979121,1
1050249677,5812982000,1
1050249677,5813033059,1
1050249677,5813057191,4
1050249677,693099031,1
1050249677,1142360528,1
1050249677,601712754,1
1050249677,1202737975,1
1050249677,5813055924,1
1050249677,5812982594,2
1050249677,571778433,2
1050249677,447219992,1
1050249677,600684832,1
1050249677,662107551,1
1050249677,570327880,2
1050249677,5812982832,1
1050249677,478250482,2
1050249677,5812983009,2
1050249677,571424748,1
1050249677,1141687352,1
1050249677,5813095915,3
1050249677,5813027704,2
1050249677,5812982529,1
1050249677,1068613231,2
1050249677,1174712037,2
1050249677,663134970,2
1050249677,1202410042,2
1050249677,1141972202,2
1050249677,1143332046,2
1050249677,661766416,1
1050249677,5813079050,2
1050249677,661408056,1
1050249677,1204447548,2
1050249677,1035557785,3
1050249677,1096919756,1
1050249677,5813104095,1
1050249677,1141630854,2
1050249677,1172665846,2
1050249677,5812981702,3
1050249677,416508862,2
1050249677,848692583,1
1050249677,5812979015,1
1050249677,5813070581,2
1050249677,1142011140,1
1050249677,693846112,1
1050249677,5812981141,1
1050249677,754188980,4
1050249677,723153828,2
1050249677,1036559490,1
1050249677,722471778,1
1050249677,1143686159,1
1050249677,693500652,2
1050249677,724867917,1
1050249677,1141346472,2
1050249677,5813022203,1
1050249677,1172446050,3
1050249677,1141678931,3
1050249677,755851102,1
1050249677,1067598881,1
1050249677,694524222,2
1050249677,5812979197,2
1050249677,5813057869,1
1050249677,1161731111,2
1050249677,1204076441,1
1050249677,5812982371,2
1050249677,5812983043,1
1050249677,1110997994,3
1050249677,1172713514,1
1050249677,5813067826,1
1050249677,1173067651,1
1050249677,1204124281,1
1050249677,633498748,2
1050249677,662452625,5
1050249677,1172044382,1
1050249677,1297556652,1
1050249677,1174384118,3
1050249677,662081640,1
1050249677,5812983658,1
1050249677,5813021415,1
1050249677,1141631198,3
1050249677,692434135,1
1050249677,600693904,1
1050249677,1165465632,2
1050249677,661395129,1
1050249677,416837168,2
1050249677,631055506,2
1050249677,5812982328,2
1050249677,631400190,1
1050249677,911755444,1
1050249677,1172713521,5
1050249677,1142658717,1
1050249677,5812982252,1
1050249677,631051057,3
1050249677,5813099399,3
1050249677,661430106,1
1050249677,1203420037,1
1050249677,754870859,1
1050249677,5813022352,2
1050249677,540730639,2
1050249677,508599211,3
1050249677,815580911,2
1050249677,538602138,1
1050249677,539949478,1
1050249677,5813105172,6
1050249677,570997147,1
1050249677,630731599,1
1050249677,509264220,1
1050249677,5813027460,2
1050249677,725217343,1
1050249677,5813053885,1
1050249677,5813056120,1
1050249677,538951958,2
1050249677,723167312,1
1050249677,5812982578,1
1050249677,5813021379,2
1050249677,415848195,1
1050249677,5813033012,1
1050249677,5813053935,3
1050249677,722467632,1
1050249677,5813033065,1
1050249677,5812982168,1
1050249677,1173016042,1
1050249677,1141346462,1
1050249677,1203424360,2
1050249677,661740651,2
1050249677,5813056414,1
1050249677,785918963,1
1050249677,570643109,1
1050249677,5813061212,1
1050249677,1172363878,1
1050249677,5813057947,1
1050249677,5812980386,2
1050249677,664188083,2
1050249677,1141636389,2
1050249677,815909099,5
1050249677,662094168,2
1050249677,1172446164,1
1050249677,973151229,2
1050249677,955591114,1
1050249677,1019024473,1
1050249677,5813022896,38
1050249677,753852432,2
1050249677,5813054085,1
1050249677,1004527691,3
1050249677,631733127,2
1050249677,5812980537,2
1050249677,1141337757,1
1050249677,601047826,3
1050249677,5813075855,1
1050249677,5812980580,2
1050249677,1080580151,2
1050249677,5812982871,3
1050249677,425790257,9
1050249677,5812982872,2
1050249677,756196541,1
1050249677,1172670463,2
1050249677,5812981467,2
1050249677,5812982403,3
1050249677,5812980934,1
1050249677,799586652,43
1050249677,664511977,2
1050249677,633148859,2
1050249677,508599181,3
1050249677,985813153,6
1050249677,5901225361,4
1050249677,893805187,1
1050249677,5813056309,2
1050249677,5812983042,1
1050249677,5812981706,1
1050249677,570742599,3
1050249677,5812983152,2
1050249677,815922112,2
1050249677,5813021289,1
1050249677,5813054086,2
1050249677,1172053274,4
1050249677,601047853,4
1050249677,570643135,1
1048172314,1080579786,1
1048172314,1050249677,1
1048172314,5812981689,2
1048172314,1266478519,1
1048172314,542371432,1
1048172314,1297556652,3
1048172314,5813033127,1
1048172314,549226277,3
1048172314,1202470836,1
1048172314,5813100896,1
1048172314,5813077572,8
1048172314,548898520,2
1048172314,861634934,1
1048172314,661757811,3
1048172314,986828383,1
1048172314,5813104095,4
1048172314,5812981381,1
1048172314,5812981641,1
1048172314,487925063,3
1048172314,5813078684,7
1048172314,662452625,4
1048172314,630381893,11
1048172314,1142706421,14
1048172314,5812983866,4
1048172314,5901196925,8
1048172314,722463321,8
1048172314,416837168,8
1048172314,1235150293,9
1048172314,5813022133,11
1048172314,416189410,10
1048172314,1141324564,1
1048172314,5813021296,6
1048172314,5901198074,8
1048172314,5813020132,9
1048172314,5813114971,1
1048172314,5813032900,7
1048172314,1196854070,1
1048172314,5813102642,10
1048172314,1078693835,1
1048172314,1004527604,4
1048172314,722471778,5
1048172314,5812983101,4
1048172314,5812981582,5
1048172314,5813069385,4
1048172314,5812981564,1
1048172314,5813019513,1
1048172314,1200351200,2
1048172314,519214895,4
1048172314,5813022203,8
1048172314,736808522,4
1048172314,5813056307,6
1048172314,518191547,4
1048172314,5812979119,12
1048172314,447219992,5
1048172314,5812979667,10
1048172314,1005179264,3
1048172314,5812982874,6
1048172314,5813050765,9
1048172314,1048215779,1
1048172314,1035562328,7
1048172314,5813093847,9
1048172314,5812981277,7
1048172314,674738872,5
1048172314,1202673723,4
1048172314,5813021766,8
1048172314,5813078323,3
1048172314,5812982205,6
1048172314,909717461,9
1048172314,632764978,10
1048172314,5812982556,5
1048172314,518864844,5
1048172314,5812979314,7
1048172314,5813078179,7
1048172314,754525744,6
1048172314,517847127,10
1048172314,5812982421,7
1048172314,724531411,9
1048172314,1224137476,10
1048172314,911755444,9
1048172314,508599211,13
1048172314,5813032552,2
1048172314,570643193,10
1048172314,755229523,9
1048172314,570336487,6
1048172314,5813021778,5
1048172314,548553494,2
1048172314,5813058050,1
1048172314,5813021645,6
1048172314,548552915,4
1048172314,1265852784,5
1048172314,1173347968,6
1048172314,5812979177,6
1048172314,415848228,6
1048172314,602809029,5
1048172314,5813078499,4
1048172314,1203424360,8
1048172314,548552875,3
1048172314,662409505,6
1048172314,632069851,3
1048172314,600356751,6
1048172314,5812982875,8
1048172314,723508086,7
1048172314,1079215685,5
1048172314,940420292,4
1048172314,5813021452,13
1048172314,5813022119,9
1048172314,5812983337,5
1048172314,5813078064,10
1048172314,673370525,7
1048172314,5812981797,7
1048172314,5812979128,12
1048172314,5813047662,6
1048172314,5813053878,10
1048172314,5812982877,10
1048172314,5812981160,6
1048172314,5812983009,5
1048172314,5813035612,4
1048172314,5813110459,4
1048172314,5812979408,13
1048172314,631400288,3
1048172314,5812979532,5
1048172314,5812981590,6
1048172314,393766777,2
1048172314,642335523,1
1048172314,5812982403,11
1048172314,5813069379,4
1048172314,5812979175,10
1048172314,1141342299,7
1048172314,5812981322,6
1048172314,477909698,7
1048172314,664188108,4
1048172314,5812983330,3
1048172314,5813033144,8
1048172314,5813020057,9
1048172314,5813057956,5
1048172314,1141337757,10
1048172314,1173072129,7
1048172314,5812981432,3
1048172314,5813060774,5
1048172314,693099102,9
1048172314,602459169,4
1048172314,736117977,6
1048172314,5812982252,13
1048172314,538602138,8
1048172314,579924731,6
1048172314,549567614,10
1048172314,5813056313,7
1048172314,692818786,5
1048172314,5812982832,6
1048172314,1051630846,3
1048172314,893347461,4
1048172314,5812982017,4
1048172314,5813033226,12
1048172314,799219511,3
1048172314,1047835635,5
1048172314,1141337663,13
